"","enc","exp","para01d","pseu01d","pseu03d","pseu04d","para02d","para03d","para04d","pseu08d","para05d","pseu09d","cons03d","cons04d","cono","inte","bene01d","cona03d","risk03i","acce03d","trus03d","risk04i","acce04d","bene04d","trus04d","cona04d","sexo","edad","naci","regi","ciud","alim","edu1","edu2","ingr","nsep","alca","reli","frel","etni","opol","tru1","tru2","tru3","tru4","tru5","tru6","tru7","pref1r","pref2r","pref3r","pref4r","pref5r","pref6r","fuen1r","fuen2r","fuen3r","fuen4r","fuen5r","fuen6r","fuen7r","fuen8r","fuen9r","pseu02r","pseu05r","pseu06r","pseu07r","cons01r","cons02r","pref1rn","pref2rn","pref3rn","pref4rn","pref5rn","pref6rn","pref1rt","pref2rt","pref3rt","pref4rt","pref5rt","pref6rt","pref1ro","pref2ro","pref3ro","pref4ro","pref5ro","pref6ro","risk01r","cona01r","acce01r","risk02r","cona02r","trus01r","acce02r","trus02r","bene02r","bene03r"
"135",3,4,"2","1","1","2","1","1","1","1","1","3","2","2",2,1,"2","2","2","2","1","2","2","2","2","2",1,25,1,12,1,1,3,5,10,3,4,12,1,8,7,"1","1","1","1","1","1","2",1,2,1,2,2,2,0,0,0,0,0,0,0,1,0,"2","1","1","1","1","2",0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,"2","1","1","1","2","1","1","2","2","2"
"136",3,4,"1","1","1","1","1","1","1","1","1","2","1","1",5,5,"3","3","3","3","3","3","3","3","3","3",2,22,1,5,2,2,5,7,2,3,4,13,1,9,6,"1","1","1","1","3","2","2",4,3,3,1,3,3,1,1,0,0,0,0,0,0,0,"1","1","1","1","1","1",0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,"3","3","3","2","3","3","3","3","3","3"
"137",3,4,"1","1","3","1","1","1","2","2","2","1","1","1",3,3,"3","1","1","1","2","3","2","2","3","2",1,22,1,12,1,1,3,3,2,2,2,12,1,1,7,"1","1","1","2","2","2","1",2,3,1,2,3,3,0,0,0,0,0,1,0,0,0,"2","2","1","1","2","2",1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,"2","2","1","2","2","3","2","3","2","2"
"138",3,4,"1","1","1","3","1","1","1","1","2","3","3","1",3,4,"3","3","2","3","3","3","3","3","2","3",1,22,1,13,2,1,5,5,8,4,4,14,1,9,2,"2","1","1","1","3","1","3",1,2,1,2,2,2,0,1,0,0,0,0,0,0,0,"1","1","1","1","1","1",0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,"1","1","2","1","3","1","3","2","3","3"
"139",3,4,"1","1","1","3","3","1","1","1","1","3","3","1",2,4,"3","3","1","1","1","3","1","3","3","1",2,22,1,12,1,1,3,3,4,3,4,4,1,9,8,"2","1","2","2","3","1","1",2,3,2,4,3,2,0,0,0,1,0,0,0,0,0,"2","1","2","1","2","2",1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,"1","1","1","1","3","2","1","3","2","3"
"140",3,4,"1","1","1","1","1","1","1","1","1","1","2","1",3,4,"1","1","1","1","1","1","1","1","3","1",2,19,1,12,1,1,5,5,1,3,4,13,1,9,6,"1","1","1","1","3","2","3",2,3,2,2,2,2,0,1,1,1,1,1,1,0,0,"1","1","1","1","1","1",1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,"1","1","1","1","2","1","2","3","2","2"
"141",4,1,"3","2","2","3","1","3","3","1","3","3","3","1",3,5,"3","2","1","2","3","1","1","1","2","1",2,23,1,12,1,1,3,4,3,3,4,12,1,9,2,"1","1","1","1","3","3","1",1,3,4,4,3,3,0,1,1,1,0,1,1,1,0,"1","1","1","1","3","2",0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,"1","1","1","1","1","1","2","2","1","3"
"142",4,1,"3","1","3","3","3","3","2","1","3","3","3","3",5,5,"2","3","3","3","3","3","3","3","3","3",1,33,1,12,1,1,5,7,3,3,4,12,1,1,2,"1","1","2","2","3","3","3",2,3,2,2,1,3,0,0,0,1,0,1,0,1,1,"2","1","1","1","1","1",1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,"1","1","2","1","1","1","2","1","1","3"
"144",4,1,"1","3","2","3","2","1","3","2","3","3","1","2",3,3,"2","3","1","2","2","2","3","3","2","2",2,19,1,12,2,1,5,3,2,2,5,12,1,1,2,"1","2","1","1","3","1","2",2,1,1,1,2,2,0,0,0,0,0,0,0,1,1,"2","3","2","2","3","1",1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,"1","1","2","2","2","2","2","3","3","2"
"145",4,1,"3","3","3","3","1","1","2","1","3","1","3","2",2,3,"1","1","1","3","3","2","1","3","3","2",1,24,1,12,1,2,5,5,1,3,4,11,1,9,2,"2","2","1","1","1","2","2",2,3,4,3,4,2,0,0,0,0,0,0,1,1,0,"3","2","2","1","2","1",1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,"1","1","3","3","2","2","2","2","2","3"
"146",4,1,"3","3","3","2","2","3","2","1","2","1","3","2",2,2,"3","2","2","1","3","2","2","3","3","2",2,58,1,12,1,1,4,5,3,2,3,1,5,9,2,"1","1","1","1","3","2","3",4,3,4,4,4,3,0,0,0,0,1,0,0,0,0,"1","2","1","1","1","1",0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,"2","2","3","2","1","1","2","3","1","2"
"147",4,1,"3","3","3","2","2","3","2","1","2","1","2","1",5,3,"2","1","2","1","3","1","3","1","2","3",2,55,1,12,1,1,7,7,7,3,4,1,2,8,2,"1","1","2","2","3","2","3",2,3,2,2,4,2,0,0,1,0,1,0,1,1,0,"2","2","1","1","1","1",1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,"1","2","3","2","2","1","1","1","2","3"
"148",4,1,"2","2","1","3","3","1","2","1","1","3","2","2",2,1,"2","3","2","1","3","2","2","2","3","2",1,23,1,12,1,1,5,8,1,3,4,12,1,9,7,"2","2","2","2","2","2","1",2,3,3,2,2,2,0,0,0,0,0,0,0,1,0,"1","1","2","1","1","1",1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,"1","2","2","1","2","2","2","3","2","2"
"149",4,1,"3","3","3","3","1","1","2","1","3","1","3","2",2,3,"1","1","1","3","3","2","1","3","3","2",1,24,1,12,1,2,5,5,1,3,4,11,1,9,2,"2","2","1","1","1","2","2",2,3,4,3,4,2,0,0,0,0,0,0,1,1,0,"3","2","2","1","2","1",1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,"1","1","3","3","2","2","2","2","2","3"
"150",4,1,"2","3","3","1","3","1","1","1","1","3","1","3",5,1,"1","1","1","1","3","2","1","2","3","1",1,22,1,12,1,1,3,5,6,6,4,1,4,0,7,"1","1","1","1","2","3","3",2,3,1,2,2,2,1,1,1,0,1,0,0,0,0,"1","3","1","1","1","3",1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,"1","1","1","1","1","1","1","3","1","1"
"151",4,2,"2","2","3","2","1","3","1","1","2","1","2","1",3,3,"1","2","1","1","2","3","2","3","2","1",2,33,1,12,1,1,5,5,3,2,2,12,1,0,2,"1","1","3","1","3","2","2",2,3,3,1,2,3,0,0,0,1,0,0,1,0,0,"2","1","1","1","1","2",1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"1","1","1","2","2","2","2","2","1","2"
"152",4,2,"3","3","2","3","1","2","2","1","2","2","3","2",5,4,"2","1","1","1","2","2","1","1","2","2",1,29,1,12,1,1,5,5,4,3,4,11,1,9,7,"2","1","1","2","3","3","2",1,1,1,2,2,2,0,1,0,0,0,1,0,1,0,"2","1","1","1","2","1",0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,"1","1","1","2","1","1","1","1","1","1"
"153",4,2,"3","2","3","3","3","3","3","2","2","1","2","2",4,4,"2","1","1","2","2","1","2","3","3","2",2,19,1,12,1,1,3,4,4,3,3,11,1,2,8,"1","2","1","1","3","1","1",2,2,3,2,3,2,1,1,0,1,0,1,0,1,0,"1","1","1","1","3","2",1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,"1","1","1","1","1","2","1","1","1","1"
"154",4,2,"2","1","2","2","2","1","1","1","1","3","2","1",3,5,"1","2","1","2","1","2","2","2","1","2",1,27,1,12,1,1,5,5,2,3,3,14,1,9,2,"1","1","1","1","2","1","3",2,1,1,2,2,2,0,0,0,1,1,1,1,0,0,"2","1","1","1","1","1",1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,"1","1","1","1","2","1","2","1","1","2"
"156",4,2,"3","3","2","3","2","1","2","2","3","3","3","3",2,4,"2","2","1","2","3","2","2","3","3","1",2,18,1,12,1,1,3,2,2,2,3,12,1,9,2,"1","3","3","2","3","2","3",4,2,2,2,2,3,0,1,0,1,0,0,0,1,0,"1","1","1","1","2","1",0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,"1","1","2","1","2","1","1","1","1","2"
"157",4,2,"1","1","3","3","1","1","1","1","2","3","3","2",2,3,"1","1","1","1","2","2","1","2","3","1",1,23,1,12,1,1,3,7,3,3,3,15,1,9,2,"1","1","2","1","3","2","3",2,2,1,4,2,2,0,0,0,0,1,1,1,0,0,"1","1","1","1","3","2",1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,"1","2","2","1","1","1","1","3","1","2"
"158",4,2,"2","2","3","1","3","3","2","2","2","2","3","2",3,4,"2","2","2","2","2","1","1","2","2","2",1,20,1,12,1,4,1,5,2,2,3,1,1,9,8,"2","1","1","2","2","2","2",2,1,1,2,1,2,1,0,0,0,0,0,0,0,0,"2","2","1","1","2","1",1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,"2","2","2","2","2","2","2","2","2","2"
"159",4,2,"2","1","2","2","1","2","2","2","2","2","2","2",2,3,"1","2","1","1","2","2","1","2","2","1",1,33,1,12,1,1,5,4,1,1,1,14,1,0,3,"1","1","2","2","3","3","3",2,1,3,4,3,2,0,0,0,0,0,0,1,0,0,"2","1","1","1","2","2",1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,"1","1","1","1","2","1","1","2","2","1"
"160",4,2,"3","2","3","1","1","2","2","2","2","3","2","2",3,3,"1","2","1","1","2","3","1","1","3","1",2,29,1,12,1,1,6,6,3,3,3,14,1,1,3,"2","3","3","3","3","2","2",1,3,1,1,1,3,0,1,1,1,1,0,1,1,1,"1","1","3","2","1","2",0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,"1","1","1","1","2","1","1","2","1","3"
"161",4,2,"1","1","2","3","1","1","2","1","1","1","2","1",3,5,"2","2","1","3","3","1","1","2","3","1",2,23,1,12,1,4,3,4,1,3,2,12,1,1,1,"1","1","1","1","3","1","3",2,4,4,1,2,2,0,1,0,1,0,1,1,0,0,"1","1","1","1","1","2",1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,"1","1","1","1","1","2","1","2","1","3"
"162",4,2,"1","1","1","3","1","2","3","1","2","3","1","3",4,5,"1","1","1","2","2","3","1","3","3","1",1,23,1,12,1,1,4,5,1,2,2,13,1,0,7,"1","1","1","2","3","1","3",2,3,3,4,4,3,1,1,0,1,0,0,0,0,0,"1","1","1","1","1","1",1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,"1","1","1","1","1","2","1","3","1","1"
"163",4,2,"3","3","3","2","1","2","2","1","2","1","2","2",3,3,"3","2","1","2","3","1","1","2","3","3",2,34,1,12,1,1,5,8,6,4,4,14,1,9,2,"1","1","1","1","3","2","1",4,4,3,4,1,4,0,1,0,0,0,1,0,0,0,"1","1","1","1","1","1",0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,"1","1","1","1","2","1","3","3","1","3"
"164",4,2,"2","1","2","3","2","3","3","1","3","1","2","2",4,4,"3","3","3","1","3","3","2","3","3","3",2,25,1,12,1,1,5,5,3,2,4,14,1,9,7,"1","1","1","1","3","2","3",1,2,3,2,1,2,1,0,0,0,0,0,0,1,0,"1","1","1","1","1","3",0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,"3","3","2","3","3","3","3","2","3","3"
"165",4,2,"1","1","3","1","1","1","1","1","1","1","3","1",2,4,"3","1","1","1","1","1","1","1","3","1",1,22,1,12,1,1,3,5,4,3,4,14,1,9,1,"1","1","1","1","2","1","3",1,3,3,4,4,2,0,0,0,1,1,0,1,0,0,"1","3","1","1","1","1",0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,"1","1","1","1","1","1","1","3","1","1"
"166",4,2,"3","2","3","3","2","2","3","1","1","3","3","3",3,4,"2","2","1","3","2","1","1","2","2","2",1,22,1,12,1,1,3,8,9,4,4,13,1,9,2,"1","1","1","1","2","2","2",1,3,3,2,2,2,1,1,1,1,1,0,0,0,0,"2","2","1","1","1","1",0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,"1","1","2","1","2","1","1","2","1","2"
"167",4,3,"2","1","1","1","1","1","1","1","1","1","2","2",2,3,"3","2","1","1","2","1","1","2","2","1",2,32,1,12,1,1,5,5,3,3,3,14,1,8,2,"1","2","3","1","3","2","2",2,3,1,2,2,2,0,0,0,0,1,0,0,0,0,"2","1","1","1","1","2",1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,"1","1","1","1","2","2","1","3","2","1"
"168",4,3,"3","1","2","3","2","1","1","1","1","1","2","1",3,4,"3","2","2","2","3","2","1","3","3","1",1,24,1,12,1,1,5,5,10,3,4,14,1,9,2,"1","1","1","1","3","2","1",2,3,3,4,2,2,0,1,0,0,0,0,1,1,1,"3","1","2","1","1","1",1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,"1","1","1","1","1","1","1","1","1","1"
"169",4,3,"2","3","3","3","2","3","3","2","3","2","3","3",3,4,"1","1","1","1","1","1","1","1","3","1",2,33,1,12,1,1,5,5,7,3,3,14,1,1,6,"3","3","2","1","2","1","2",2,3,1,1,2,2,1,1,1,1,0,0,0,0,0,"2","1","1","1","1","2",1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,"1","1","1","1","1","2","1","2","1","3"
"170",4,3,"3","1","3","1","3","3","3","3","3","1","3","1",2,4,"3","3","2","3","3","3","3","3","3","3",2,25,1,12,1,1,5,5,2,3,2,11,1,9,7,"1","1","3","2","3","2","1",2,3,2,2,2,2,1,0,1,1,1,1,0,1,1,"1","1","1","3","1","1",1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,"3","3","3","1","3","1","3","3","3","3"
"171",4,3,"1","1","2","1","1","1","3","2","1","1","3","2",2,2,"3","1","1","2","3","1","1","3","3","2",2,35,1,12,1,1,5,5,5,3,4,14,1,1,2,"1","1","3","2","3","3","2",2,3,2,1,1,1,0,0,0,1,1,1,0,1,0,"1","1","3","1","1","1",1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"1","1","1","2","2","2","3","3","2","2"
"172",4,3,"1","1","2","2","1","2","2","1","1","2","3","2",3,3,"3","2","2","2","3","2","2","3","2","2",2,24,1,12,1,1,5,5,6,3,4,14,1,9,7,"1","2","1","1","3","1","3",1,3,4,1,3,2,0,0,0,1,0,1,0,0,0,"1","1","1","1","1","1",0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,"1","2","3","2","2","1","2","3","2","3"
"173",4,3,"2","3","2","3","3","2","3","1","2","2","3","2",2,2,"3","3","2","1","1","1","2","2","3","2",1,33,1,12,1,1,5,5,8,3,3,1,1,9,7,"1","1","1","1","1","1","2",2,2,1,2,1,3,0,0,0,0,0,0,0,1,0,"2","1","1","1","1","2",1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,"2","3","3","1","3","1","1","1","1","2"
"174",4,3,"1","1","1","1","1","1","1","1","2","1","2","1",3,4,"3","3","2","3","3","3","3","3","3","3",1,24,1,13,2,3,3,5,3,2,2,13,8,9,8,"1","2","1","1","3","3","2",4,2,1,1,3,2,1,1,1,0,0,1,0,0,0,"2","2","1","1","1","1",0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,"1","3","3","1","3","2","3","3","3","3"
"176",4,3,"2","2","1","3","3","3","3","3","3","1","1","2",4,3,"2","2","1","1","3","1","1","2","3","1",2,22,1,12,1,1,3,6,6,4,4,14,1,1,7,"1","1","2","1","1","3","3",1,3,4,4,4,2,0,0,0,0,0,0,0,1,0,"3","3","3","3","3","3",0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,"1","3","1","1","3","3","2","1","2","2"
"177",4,4,"1","1","1","1","1","1","1","1","1","1","2","1",3,4,"3","3","3","3","3","3","3","3","3","3",1,27,1,12,1,1,5,5,5,3,4,12,1,9,2,"2","2","3","1","3","2","3",2,2,2,2,3,1,0,1,1,0,0,1,1,1,0,"1","1","1","1","1","1",1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,"3","3","3","3","3","3","3","3","3","3"
"178",4,4,"2","1","2","1","2","1","2","1","2","2","3","2",5,3,"3","3","3","3","3","3","3","3","3","3",2,29,1,12,1,1,7,7,5,3,4,12,1,9,6,"2","2","2","2","3","2","1",4,3,3,4,3,2,1,1,0,0,0,0,0,0,0,"1","1","1","1","1","1",0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,"3","2","2","3","3","3","2","3","3","3"
"179",4,4,"1","2","1","1","1","1","2","1","2","3","3","3",3,3,"3","2","1","2","2","1","1","2","3","2",2,21,1,12,1,1,5,5,10,2,3,14,1,9,7,"1","1","1","1","2","2","2",4,3,4,1,4,2,0,0,0,1,1,0,0,1,1,"1","1","1","1","2","3",0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,"1","1","1","1","2","2","2","3","2","2"
"180",4,4,"3","3","2","2","1","2","2","1","2","3","2","2",2,4,"1","1","1","1","3","1","1","1","3","1",2,51,1,12,1,1,4,5,4,2,3,1,3,1,1,"1","1","1","1","2","2","3",2,3,2,1,2,2,0,0,1,0,1,0,1,0,0,"2","1","2","1","1","2",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"1","1","1","1","1","1","1","3","2","1"
"181",4,4,"3","3","3","1","1","3","1","1","3","1","1","1",2,3,"1","2","1","2","3","2","1","3","3","2",1,52,1,12,1,1,5,6,4,3,3,1,4,0,6,"3","1","1","1","3","2","2",2,2,1,4,4,3,0,0,0,0,1,0,0,0,0,"2","1","1","1","1","1",1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,"1","1","1","1","2","1","1","2","1","1"
"182",4,4,"3","2","3","3","1","3","3","2","3","1","3","2",3,4,"3","1","1","1","3","1","1","2","3","1",1,54,1,12,1,1,4,5,3,2,3,1,4,1,2,"1","2","1","1","2","2","2",4,3,4,4,4,3,0,0,0,1,1,0,0,1,0,"2","1","1","1","1","1",0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,"1","1","1","1","1","1","1","3","1","2"
"183",4,4,"2","2","2","2","2","1","2","1","1","3","3","2",3,5,"1","3","1","1","1","1","1","1","3","1",1,30,1,12,1,1,5,6,3,3,4,12,1,9,2,"1","1","1","1","2","2","1",2,3,4,4,4,3,0,0,1,1,1,0,0,1,0,"1","3","3","1","3","1",1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,"1","1","1","1","2","1","1","3","1","1"
"184",4,4,"1","3","3","3","3","2","3","1","3","3","3","3",5,3,"2","1","1","1","2","2","1","2","2","3",1,36,1,12,1,1,5,6,4,2,2,14,1,0,6,"1","1","1","1","1","1","1",2,2,3,2,4,1,1,0,0,0,0,0,0,1,0,"2","1","1","1","1","2",1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,"1","1","1","1","1","1","1","2","1","3"
"185",4,4,"1","1","1","3","1","1","1","1","1","1","2","2",4,1,"2","2","2","3","3","2","2","2","2","2",1,20,1,12,1,1,3,4,9,3,4,14,1,0,7,"1","2","1","2","3","2","2",2,3,4,4,2,2,0,0,0,0,0,0,0,0,0,"2","2","1","1","2","1",1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,"2","2","2","2","2","2","1","2","2","2"
"186",4,4,"3","3","2","2","2","3","3","2","2","3","3","3",2,4,"2","2","2","1","3","3","2","2","2","1",2,58,1,12,1,2,3,5,2,2,2,1,4,1,2,"1","1","1","1","2","3","3",4,4,4,2,2,2,0,1,0,0,1,1,0,1,0,"1","2","2","1","1","2",0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,"1","1","2","1","2","1","2","2","2","2"
"187",4,4,"3","3","2","2","2","3","3","2","2","3","3","3",2,4,"2","2","2","1","3","3","2","2","2","1",2,58,1,12,1,2,3,5,2,2,2,1,4,1,2,"1","1","1","1","2","3","3",4,4,4,2,2,2,0,1,0,0,1,1,0,1,0,"1","2","2","1","1","2",0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,"1","1","2","1","2","1","2","2","2","2"
"188",4,4,"2","2","3","2","2","1","3","1","2","3","2","2",3,3,"3","3","2","1","2","3","2","2","2","2",1,22,1,12,1,1,3,4,5,3,3,15,8,9,7,"1","1","1","1","2","2","2",2,3,3,2,4,2,0,1,0,1,0,0,0,0,0,"2","1","1","1","1","1",1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,"1","3","2","1","3","1","2","2","2","1"
"189",5,1,"1","2","1","3","3","2","1","2","3","1","3","3",4,4,"1","1","1","1","2","2","1","1","1","1",2,21,1,13,2,4,1,7,1,2,3,2,3,9,6,"3","3","1","3","1","1","1",4,1,2,4,1,3,0,0,0,0,1,0,0,0,0,"1","1","1","1","3","1",0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,"1","1","1","1","2","1","1","1","3","1"
"190",5,1,"2","3","3","3","2","3","3","1","2","2","2","3",3,4,"1","3","1","1","1","1","1","1","1","1",1,26,1,12,1,1,5,5,3,3,4,1,1,9,2,"1","1","1","1","2","2","2",2,3,3,2,2,2,0,0,0,0,1,0,1,0,0,"1","1","1","1","1","1",1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,"1","1","1","1","2","1","1","3","1","1"
"191",5,1,"3","3","3","1","3","3","3","1","3","1","3","2",3,4,"1","1","1","1","3","1","1","1","3","1",1,23,1,12,1,1,3,4,5,2,3,1,3,0,6,"1","1","1","1","1","1","3",2,3,4,2,2,2,0,0,1,0,1,0,1,1,0,"2","2","1","1","3","2",1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,"1","1","1","1","1","1","1","1","1","1"
"192",5,1,"2","3","3","2","1","2","1","2","2","2","2","2",2,3,"2","2","2","2","1","1","1","2","3","1",1,19,1,12,1,4,3,4,2,2,3,12,1,1,6,"1","2","1","1","1","2","3",2,3,4,4,2,2,0,1,0,1,1,0,0,0,0,"2","3","3","1","2","1",1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,"1","2","2","1","2","2","1","2","1","2"
"193",5,1,"2","3","1","2","2","1","1","2","2","1","2","2",1,3,"2","2","2","2","2","2","2","2","2","2",1,34,1,10,2,4,4,5,4,2,4,2,5,9,4,"2","2","2","2","2","2","2",2,2,3,1,2,3,0,0,0,0,0,0,0,0,0,"2","2","3","1","1","2",1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,"2","2","2","2","2","2","2","2","2","2"
"194",5,1,"3","3","3","2","1","1","1","2","1","2","2","1",3,2,"3","3","1","3","3","2","1","2","3","3",1,23,1,12,1,1,5,5,9,4,4,14,1,9,7,"1","1","1","2","3","2","3",2,3,4,2,4,2,0,0,0,0,1,1,1,0,0,"2","1","1","1","1","2",1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,"1","3","2","2","3","2","3","3","2","3"
"195",5,1,"1","1","2","3","2","3","2","1","2","1","2","2",4,2,"2","2","2","3","2","2","1","3","3","2",1,23,1,12,1,1,5,7,6,3,3,11,2,0,3,"2","1","2","2","3","1","3",1,3,1,2,2,3,1,1,0,0,0,0,0,0,0,"1","1","1","1","1","1",0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,"2","2","2","2","2","2","3","3","2","2"
"196",5,1,"2","1","2","1","1","1","2","3","3","2","2","2",2,1,"2","2","2","3","2","3","2","3","3","3",1,40,1,10,2,1,1,5,2,3,4,2,8,9,7,"1","1","1","1","1","1","1",1,3,3,3,2,3,0,0,0,0,0,0,0,0,0,"3","1","2","1","1","3",0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,"2","2","2","1","2","1","1","1","1","2"
"197",5,1,"3","3","3","3","3","3","3","1","2","1","2","1",2,2,"2","1","1","1","3","1","1","1","1","1",2,52,1,12,1,1,4,4,8,3,4,13,5,9,7,"3","1","1","2","2","2","2",2,4,3,4,4,2,0,1,0,0,0,0,0,0,0,"3","1","3","1","1","1",1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,"1","1","2","1","1","1","1","3","2","1"
"198",5,1,"1","1","1","1","1","1","1","1","2","1","2","2",4,4,"3","3","3","3","3","3","2","3","3","3",2,21,1,8,2,1,3,5,2,2,3,13,1,9,2,"1","1","2","1","3","2","1",1,2,1,1,1,3,1,1,1,0,1,0,0,1,0,"1","1","1","1","1","2",0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,"3","1","1","1","3","1","3","3","3","3"
"199",5,1,"3","2","3","3","3","3","3","3","3","2","3","3",3,5,"3","3","1","1","2","3","1","2","3","1",1,49,1,8,2,4,4,4,10,4,3,1,1,9,8,"2","2","1","2","2","3","2",4,3,3,1,4,4,0,0,0,0,0,0,0,0,0,"1","1","1","1","2","1",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,"1","1","1","1","1","1","1","1","1","1"
"200",5,1,"2","2","3","3","1","1","2","1","2","2","2","2",3,3,"2","2","2","2","2","2","2","2","1","1",2,52,1,13,2,1,7,7,9,5,4,1,1,9,3,"2","2","3","3","3","2","3",1,2,2,2,3,3,0,0,1,0,1,0,0,0,0,"1","1","1","1","1","1",0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,"2","2","2","1","1","1","2","2","2","2"
"201",5,1,"2","2","2","2","2","2","2","1","1","1","2","2",4,1,"2","1","1","2","2","2","2","2","2","3",1,48,1,12,1,1,4,4,8,3,4,1,3,9,7,"1","1","1","1","1","2","2",2,3,3,4,4,2,0,0,0,0,0,0,0,0,1,"2","2","2","1","2","2",1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,"2","2","2","2","2","2","2","2","2","2"
"202",5,1,"3","1","3","3","2","3","1","1","2","3","1","1",2,3,"1","3","1","1","1","1","1","3","3","1",1,29,1,12,1,4,5,6,3,3,4,14,3,0,7,"1","1","2","1","2","2","2",1,3,3,1,3,3,0,0,0,0,0,0,1,1,0,"2","1","1","1","3","3",0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,"1","1","1","1","3","2","1","3","1","1"
"203",5,1,"3","2","3","1","2","1","1","1","3","1","2","1",3,4,"1","1","3","3","1","1","1","3","3","1",1,27,1,12,1,1,3,5,4,4,4,4,5,0,7,"1","1","1","1","3","2","3",2,4,3,4,4,3,1,1,0,0,0,0,0,0,0,"2","3","3","1","2","1",1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,"1","1","1","1","1","3","1","1","3","1"
